arxiv_id_clean,title,subfield_kw,release_month,release_year,upvotes,citation_count,influential_citations,age_months,attention_resid_pct,impact_resid_pct,label,max_prior_papers_true_w99,max_years_active,tierB_resolved,max_hindex,last_author_hindex,n_authors,has_github,num_comments,citation_repaired,ai_keywords
2509.06477,MAS-Bench: A Unified Benchmark for Shortcut-Augmented Hybrid Mobile GUI Agents,Agents,2025-09,2025,3,5.0,0.0,9.034165571616294,0.040021156558533146,0.2906382228490832,neutral,7.0,1.0,True,7.0,3.0,11.0,1,2,0,GUI agents; hybrid paradigm; efficient shortcuts; API; deep links; MAS-Bench; autonomous generation; reusable workflows; evaluation metrics; success rates; efficiency
2509.06482,FSG-Net: Frequency-Spatial Synergistic Gated Network for High-Resolution Remote Sensing Change Detection,LLM-core,2025-09,2025,0,10.0,1.0,9.034165571616294,0.0021156558533145277,0.7040726375176305,underrated,320.0,14.0,True,76.0,76.0,8.0,1,2,0,Frequency-Spatial Synergistic Gated Network; FSG-Net; Discrepancy-Aware Wavelet Interaction Module; DAWIM; Synergistic Temporal-Spatial Attention Module; STSAM; Lightweight Gated Fusion Unit; LGFU; change detection; high-resolution remote sensing images; Earth observation; false alarms; semantic gap; high-level semantics; shallow layers; CDD; GZ-CD; LEVIR-CD; F1-scores
2509.06493,Scaling up Multi-Turn Off-Policy RL and Multi-Agent Tree Search for LLM Step-Provers,Agents,2025-09,2025,13,18.0,1.0,9.034165571616294,0.42392454160789844,0.6510930888575458,neutral,4.0,2.0,True,7.0,4.0,5.0,0,2,0,Large Language Models; automated theorem proving; reinforcement learning; off-policy RL; AlphaZero; multi-stage expert iteration; adaptive tactic-level data filtering; periodic retraining; planner-enhanced multi-agent search; general reasoning model; high-level planner; subgoals; shared proof cache; MiniF2F; ProofNet
2509.06501,WebExplorer: Explore and Evolve for Training Long-Horizon Web Agents,Agents,2025-09,2025,82,65.0,7.0,9.034165571616294,0.9500176304654443,0.9096438645980254,neutral,10.0,2.0,True,10.0,10.0,15.0,1,3,0,Large Language Models; agentic applications; web browsing capabilities; information-seeking abilities; model-based exploration; iterative query evolution; query-answer pairs; multi-step reasoning; complex web navigation; supervised fine-tuning; reinforcement learning; context length; tool calling turns; long-horizon problem solving; BrowseComp-en/zh; WebWalkerQA; FRAMES; HLE benchmark
2509.06631,Guided Decoding and Its Critical Role in Retrieval-Augmented Generation,RAG/Retrieval,2025-09,2025,12,0.0,0.0,9.034165571616294,0.4880994358251058,0.06972849083215797,neutral,0.0,0.0,True,3.0,1.0,7.0,0,2,0,Large Language Models (LLMs); Retrieval-Augmented Generation (RAG); guided decoding; Outlines; XGrammar; LM Format Enforcer; multi-turn prompting; success rates; hallucination rates; output quality
2509.06652,IntrEx: A Dataset for Modeling Engagement in Educational Conversations,Reasoning/RL,2025-09,2025,26,0.0,0.0,9.034165571616294,0.7236424541607899,0.03067700987306065,overrated,4.0,1.0,True,3.0,3.0,4.0,1,2,0,large language models; fine-tuning; reinforcement learning from human feedback; RLHF; IntrEx; Teacher-Student Chatroom Corpus; TSCC; sequence-level annotations; concreteness; comprehensibility; uptake
2509.06733,Reinforcement Learning Foundations for Deep Research Systems: A Survey,Multimodal,2025-09,2025,32,8.0,0.0,9.034165571616294,0.7826163610719323,0.43992418899858954,neutral,6.0,1.0,True,13.0,7.0,11.0,1,2,0,Reinforcement learning; trajectory-level policies; exploration; recovery behaviors; credit assignment; multi-objective optimization; multimodal integration; agent architecture; coordination; evaluation; benchmarks; QA; VQA; long-form synthesis; domain-grounded tasks
2509.06771,D-HUMOR: Dark Humor Understanding via Multimodal Open-ended Reasoning,Multimodal,2025-09,2025,6,4.0,0.0,9.034165571616294,0.16105430183356842,0.26604372355430184,neutral,2.0,1.0,True,9.0,3.0,6.0,1,2,0,Large Vision-Language Model; Role-Reversal Self-Loop; text encoder; vision transformer; Tri-stream Cross-Reasoning Network; pairwise attention mechanisms
2509.06784,P3-SAM: Native 3D Part Segmentation,Vision-Perception,2025-09,2025,26,25.0,4.0,9.034165571616294,0.8645980253878702,0.8776445698166432,neutral,20.0,2.0,True,15.0,15.0,10.0,0,8,0,3D point-promptable part segmentation; P3-SAM; feature extractor; segmentation heads; IoU predictor; interactive segmentation; part instance segmentation; dataset
2509.06786,R^textbf{2AI}: Towards Resistant and Resilient AI in an Evolving World,Vision-Perception,2025-09,2025,3,0.0,0.0,9.034165571616294,0.14915373765867418,0.0768688293370945,neutral,12.0,1.0,True,9.0,9.0,5.0,0,2,0,safe-by-coevolution; R²AI; Resistant and Resilient AI; fast and slow safe models; safety wind tunnel; continual feedback loops; AGI; ASI
2509.06806,MachineLearningLM: Continued Pretraining Language Models on Millions of Synthetic Tabular Prediction Tasks Scales In-Context ML,Efficiency/Systems,2025-09,2025,63,4.0,0.0,9.034165571616294,0.95037023977433,0.4370592383638928,neutral,32.0,3.0,True,13.0,13.0,5.0,1,8,0,Large language models; in-context learning; continued-pretraining; structural causal models; random-forest teacher; token-efficient prompt; batch inference; out-of-distribution tabular classification; many-shot scaling law; MMLU
2509.06809,Saturation-Driven Dataset Generation for LLM Mathematical Reasoning in the TPTP Ecosystem,Code/Math,2025-09,2025,3,2.0,0.0,9.034165571616294,0.10992595204513399,0.3238716502115656,neutral,0.0,0.0,True,2.0,2.0,2.0,0,2,0,Large Language Models; automated theorem proving; E-prover; saturation capabilities; TPTP axiom library; entailment verification; premise selection; proof reconstruction; zero-shot experiments
2509.06818,UMO: Scaling Multi-Identity Consistency for Image Customization via Matching Reward,Vision/Image-Gen,2025-09,2025,29,14.0,3.0,9.034165571616294,0.7975141043723555,0.6972849083215797,neutral,6.0,2.0,True,9.0,6.0,6.0,1,2,0,Unified Multi-identity Optimization; multi-to-multi matching; global assignment optimization; reinforcement learning; diffusion models; identity consistency; identity confusion
2509.06830,Curia: A Multi-Modal Foundation Model for Radiology,Benchmark/Eval,2025-09,2025,21,5.0,0.0,9.034165571616294,0.7640162200282088,0.5008815232722144,neutral,20.0,7.0,True,23.0,2.0,23.0,0,4,0,foundation models; cross-sectional imaging; external validation benchmark; organ identification; condition detection; outcome prediction; tumor staging; cross-modality; low-data regimes
2509.06861,Test-Time Scaling in Reasoning Models Is Not Effective for Knowledge-Intensive Tasks Yet,Reasoning/RL,2025-09,2025,9,9.0,0.0,9.034165571616294,0.3034203102961918,0.49180183356840623,neutral,8.0,2.0,True,13.0,4.0,3.0,1,2,0,test-time scaling; inference-time computation; reasoning chains; knowledge-intensive tasks; factual accuracy; hallucination rates; reasoning models; confirmation bias
2509.06870,The Majority is not always right: RL training for solution aggregation,Reasoning/RL,2025-09,2025,15,43.0,0.0,9.034165571616294,0.5149858956276445,0.8701516220028209,neutral,15.0,1.0,True,21.0,15.0,6.0,0,2,0,large language models; reinforcement learning; aggregation; reasoning tasks; verifiable rewards; AggLM
2509.06888,mmBERT: A Modern Multilingual Encoder with Annealed Language Learning,RAG/Retrieval,2025-09,2025,15,36.0,8.0,9.034165571616294,0.5749294781382228,0.9175775740479548,neutral,58.0,6.0,True,22.0,18.0,6.0,1,2,0,encoder-only language model; mmBERT; inverse mask ratio schedule; inverse temperature sampling ratio; multilingual text; low-resource languages; classification; retrieval; OpenAI's o3; Google's Gemini 2.5 Pro
2509.06917,Paper2Agent: Reimagining Research Papers As Interactive and Reliable AI Agents,Agents,2025-09,2025,44,25.0,0.0,9.034165571616294,0.84987658674189,0.7387165021156559,neutral,12.0,5.0,True,20.0,10.0,5.0,1,7,0,AI agents; Model Context Protocol (MCP); chat agent; AlphaGenome; ScanPy; TISSUE; single-cell analysis; spatial transcriptomics
2509.06923,Staying in the Sweet Spot: Responsive Reasoning Evolution via Capability-Adaptive Hint Scaffolding,Reasoning/RL,2025-09,2025,22,8.0,2.0,9.034165571616294,0.6636107193229901,0.45486600846262343,neutral,13.0,3.0,True,21.0,1.0,11.0,1,2,0,reinforcement learning with verifiable rewards; RLVR; large language models; LLMs; exploration inefficiency; problem difficulty; loss descent speed; rollout accuracy; SEELE; supervision-aided RLVR; hint length; multi-round rollout sampling; item response theory model; Group Relative Policy Optimization; GRPO; Supervised Fine-tuning; SFT
2509.06938,From Noise to Narrative: Tracing the Origins of Hallucinations in Transformers,LLM-core,2025-09,2025,6,4.0,0.0,9.034165571616294,0.2828808180535966,0.45583568406205927,neutral,309.0,15.0,True,65.0,65.0,5.0,0,2,0,transformer models; hallucinations; sparse autoencoders; input space; semantic concepts; intermediate activations; adversarial attacks; hallucination risk
2509.06942,Directly Aligning the Full Diffusion Trajectory with Fine-Grained Human Preference,Vision/Image-Gen,2025-09,2025,19,23.0,3.0,9.034165571616294,0.6608779971791255,0.8100317348377997,neutral,4.0,2.0,True,6.0,3.0,9.0,0,3,0,diffusion models; differentiable reward; multistep denoising; gradient computation; noise prior; interpolation; diffusion states; Semantic Relative Preference Optimization; text-conditioned signals; prompt augmentation; FLUX.1.dev model; human-evaluated realism; aesthetic quality
2509.06945,Interleaving Reasoning for Better Text-to-Image Generation,Reasoning/RL,2025-09,2025,16,36.0,1.0,9.034165571616294,0.5427538787023978,0.8392983074753173,neutral,3.0,5.0,True,15.0,4.0,18.0,1,2,0,Interleaving Reasoning Generation; IRG; Interleaving Reasoning Generation Learning; IRGL; text-based thinking; image synthesis; GenEval; WISE; TIIF; GenAI-Bench; OneIG-EN
2509.06949,Revolutionizing Reinforcement Learning Framework for Diffusion Large Language Models,Vision/Image-Gen,2025-09,2025,57,65.0,11.0,9.034165571616294,0.9345028208744711,0.9472849083215797,neutral,12.0,1.0,True,13.0,13.0,6.0,1,5,0,trajectory-aware reinforcement learning; diffusion language models; diffusion-based value model; sampling flexibility; curriculum learning; long-CoT DLM; KV-cache techniques; inference engines; supervised fine-tuning; RL methods
2509.06951,F1: A Vision-Language-Action Model Bridging Understanding and Generation to Actions,Reasoning/RL,2025-09,2025,33,48.0,5.0,9.034165571616294,0.7959273624823695,0.885842736248237,neutral,10.0,3.0,True,11.0,10.0,10.0,1,2,0,Mixture-of-Transformer; foresight generation; next-scale prediction; inverse dynamics problem; modular reasoning; transferable visual foresight
2509.07054,Statistical Methods in Generative AI,Benchmark/Eval,2025-09,2025,11,4.0,0.0,9.034165571616294,0.5321755994358252,0.4395275035260931,neutral,78.0,13.0,True,29.0,29.0,1.0,0,3,0,
2509.07225,All You Need Is A Fuzzing Brain: An LLM-Powered System for Automated Vulnerability Detection and Patching,Reasoning/RL,2025-09,2025,5,5.0,0.0,9.034165571616294,0.12491184767277856,0.3327750352609309,neutral,4.0,7.0,True,8.0,3.0,8.0,1,2,0,Cyber Reasoning System; LLM-powered; vulnerability detection; patching; zero-days
2509.07253,Benchmarking Information Retrieval Models on Complex Retrieval Tasks,RAG/Retrieval,2025-09,2025,3,8.0,0.0,9.034165571616294,0.06919957686882934,0.6234132581100141,neutral,10.0,60.0,True,8.0,8.0,2.0,1,2,0,retrieval models; complex retrieval tasks; LLM-based query expansion; nDCG@10; R@100
2509.07295,Reconstruction Alignment Improves Unified Multimodal Models,Multimodal,2025-09,2025,40,40.0,5.0,9.034165571616294,0.8415902679830748,0.8503173483779972,neutral,8.0,2.0,True,11.0,11.0,4.0,1,2,0,Unified multimodal models; Reconstruction Alignment; visual understanding encoder embeddings; self-supervised reconstruction loss; autoregressive; masked-autoregressive; diffusion-based; GenEval; DPGBench; ImgEdit; GEdit
2509.07301,Causal Attention with Lookahead Keys,LLM-core,2025-09,2025,21,0.0,0.0,9.00131406044678,0.7583744710860366,0.07986600846262341,overrated,8.0,1.0,True,9.0,6.0,4.0,0,2,0,causal attention; QKV; lookahead keys; autoregressive property; parallel training; validation perplexity; downstream tasks
2509.07403,LongEmotion: Measuring Emotional Intelligence of Large Language Models in Long-Context Interaction,RAG/Retrieval,2025-09,2025,35,2.0,0.0,9.00131406044678,0.8463504936530324,0.28067700987306066,overrated,5.0,1.0,True,11.0,6.0,13.0,1,2,0,Large language models; Emotional Intelligence; long-context understanding; LongEmotion; Emotion Classification; Emotion Detection; Emotion QA; Emotion Conversation; Emotion Summary; Emotion Expression; Retrieval-Augmented Generation; Collaborative Emotional Modeling; GPT series
2509.07414,Language Self-Play For Data-Free Training,Reasoning/RL,2025-09,2025,31,26.0,1.0,9.00131406044678,0.7766220028208745,0.780941466854725,neutral,17.0,8.0,True,12.0,2.0,5.0,0,3,0,large language models; reinforcement learning; self-play; Language Self-Play (LSP); instruction-following benchmarks; pretrained models
2509.07430,The Choice of Divergence: A Neglected Key to Mitigating Diversity Collapse in Reinforcement Learning with Verifiable Reward,Reasoning/RL,2025-09,2025,3,27.0,1.0,9.00131406044678,0.04724964739069112,0.7888751763046544,underrated,3.0,1.0,True,10.0,2.0,10.0,1,2,0,Large Language Models; Reinforcement Learning with Verifiable Reward; RLVR; multi-attempt performance; Pass@k; single-attempt accuracy; Pass@1; catastrophic forgetting; reverse KL-divergence; divergence term; knowledge retention; mass-covering f-divergences; forward-KL; JS-divergence; rehearsal mechanism; initial policy; solution coverage; training-efficiency; generator functions; online reference model
2509.07558,ΔL Normalization: Rethink Loss Aggregation in RLVR,Reasoning/RL,2025-09,2025,7,5.0,0.0,9.00131406044678,0.20865655853314527,0.33330394922425954,neutral,10.0,2.0,True,21.0,5.0,5.0,1,2,0,ΔL Normalization; loss aggregation; dynamic generation lengths; Reinforcement Learning with Verifiable Rewards; RLVR; large language models; LLMs; gradient variance; policy loss; unbiased estimate; GRPO; DAPO; Dr. GRPO
2509.07966,Visual-TableQA: Open-Domain Benchmark for Reasoning over Table Images,Multimodal,2025-09,2025,5,5.0,0.0,9.00131406044678,0.11918194640338504,0.321138928067701,neutral,4.0,4.0,True,3.0,1.0,2.0,1,2,0,vision-language models; visual reasoning; multimodal dataset; LaTeX-rendered tables; reasoning-intensive QA pairs; generation pipeline; reasoning LLMs; cross-model prompting; LLM-jury filtering; fine-tuning; external benchmarks
2509.07968,SimpleQA Verified: A Reliable Factuality Benchmark to Measure Parametric Knowledge,LLM-core,2025-09,2025,14,27.0,4.0,9.00131406044678,0.6192700987306065,0.8918370944992948,neutral,11.0,10.0,True,17.0,6.0,5.0,0,3,0,Large Language Model; LLM; SimpleQA; SimpleQA Verified; F1-score; parametric model factuality; hallucinations
2509.07969,Mini-o3: Scaling Up Reasoning Patterns and Interaction Turns for Visual Search,Reasoning/RL,2025-09,2025,59,78.0,22.0,9.00131406044678,0.9206629055007052,0.9404090267983075,neutral,3.0,13.0,True,4.0,4.0,6.0,1,2,0,reinforcement learning; Visual Probe Dataset; iterative data collection pipeline; depth-first search; trial-and-error; goal maintenance; over-turn masking strategy
2509.07979,Visual Representation Alignment for Multimodal Large Language Models,Multimodal,2025-09,2025,84,29.0,3.0,9.00131406044678,0.9567172073342737,0.7937235543018336,neutral,14.0,2.0,True,13.0,11.0,13.0,1,7,0,multimodal large language models; MLLMs; visual instruction tuning; vision-centric tasks; object counting; spatial reasoning; text-only supervision; visual pathway; fine-grained visual details; Visual Representation ALignment; VIRAL; pre-trained vision foundation models; VFMs; internal visual representations; visual encoder; visual knowledge; reasoning over complex visual inputs; multimodal benchmarks; ablation studies
2509.07980,Parallel-R1: Towards Parallel Thinking via Reinforcement Learning,Reasoning/RL,2025-09,2025,105,46.0,0.0,9.00131406044678,0.9744358251057827,0.8802009873060649,neutral,12.0,3.0,True,20.0,13.0,11.0,1,3,0,parallel thinking; reinforcement learning; progressive curriculum; cold-start problem; supervised fine-tuning; prompt-generated trajectories; sequential thinking; multi-perspective verification; mid-training exploration scaffold
2509.07996,3D and 4D World Modeling: A Survey,Vision-Perception,2025-09,2025,59,54.0,1.0,9.165571616294349,0.9717031029619182,0.9563645980253879,neutral,13.0,1.0,True,16.0,12.0,23.0,1,4,0,world models; 3D world modeling; 4D world modeling; generative methods; RGB-D imagery; occupancy grids; LiDAR point clouds; VideoGen; OccGen; LiDARGen; datasets; evaluation metrics; applications; open challenges; research directions
2509.08031,AU-Harness: An Open-Source Toolkit for Holistic Evaluation of Audio LLMs,Reasoning/RL,2025-09,2025,21,0.0,0.0,9.00131406044678,0.6466854724964739,0.030853314527503527,neutral,12.0,5.0,True,8.0,5.0,12.0,1,3,0,LALMs; AU-Harness; batch processing; parallel execution; standardized prompting; LLM-Adaptive Diarization; Spoken Language Reasoning; temporal audio understanding; complex audio-based cognitive tasks; instruction modality
2509.08088,EnvX: Agentize Everything with Agentic AI,Agents,2025-09,2025,8,3.0,0.0,9.00131406044678,0.22593441466854725,0.19129055007052187,neutral,4.0,2.0,True,9.0,2.0,7.0,0,2,0,Agentic AI; agentization; natural language interaction; inter-agent collaboration; TODO-guided environment initialization; human-aligned agentic automation; Agent-to-Agent (A2A) protocol; large language model; structured tool integration; GitTaskBench benchmark
2509.08270,Interpretable Physics Reasoning and Performance Taxonomy in Vision-Language Models,Multimodal,2025-09,2025,22,0.0,0.0,8.968462549277266,0.6542665726375176,0.02812059238363893,neutral,9.0,10.0,True,4.0,2.0,9.0,1,4,0,Vision-Language Models; VLMs; scenario generator; Projectile Motion; Collision Dynamics; Mechanics; Fluid Dynamics; Qwen2.5-VL-7B; formulaic problems; abstract spatial reasoning
2509.08358,<think> So let's replace this phrase with insult... </think> Lessons learned from generation of toxic texts with LLMs,LLM-core,2025-09,2025,13,0.0,0.0,8.968462549277266,0.5870944992947814,0.0803067700987306,neutral,16.0,5.0,True,5.0,3.0,3.0,1,2,0,Large Language Models; LLMs; text detoxification; Llama 3; Qwen; ParaDetox; SST-2; fine-tuned; lexical diversity gap
2509.08494,HumanAgencyBench: Scalable Evaluation of Human Agency Support in AI Assistants,Reasoning/RL,2025-09,2025,3,12.0,1.0,8.968462549277266,0.046368124118476725,0.5788963328631875,neutral,36.0,27.0,True,14.0,14.0,4.0,1,2,0,large language models; HumanAgencyBench; human agency; Ask Clarifying Questions; Avoid Value Manipulation; Correct Misinformation; Defer Important Decisions; Encourage Learning; Maintain Social Boundaries; RLHF
2509.08519,HuMo: Human-Centric Video Generation via Collaborative Multi-Modal Conditioning,Multimodal,2025-09,2025,130,37.0,4.0,8.968462549277266,0.9838681241184767,0.8370944992947814,neutral,20.0,5.0,True,11.0,3.0,10.0,1,5,0,human-centric video generation; multimodal inputs; text; image; audio; high-quality dataset; two-stage progressive multimodal training; minimal-invasive image injection; audio cross-attention layer; focus-by-predicting strategy; time-adaptive Classifier-Free Guidance; denoising steps
2509.08643,X-Part: high fidelity and structure coherent shape decomposition,Vision-Perception,2025-09,2025,28,29.0,3.0,8.968462549277266,0.8787905500705219,0.8980959097320169,neutral,21.0,1.0,True,15.0,15.0,11.0,1,4,0,generative model; part-level shape generation; bounding box; point-wise semantic features; interactive part generation
2509.08721,Sharing is Caring: Efficient LM Post-Training with Collective RL Experience Sharing,Reasoning/RL,2025-09,2025,665,3.0,2.0,8.968462549277266,0.9999118476727785,0.2231135401974612,overrated,23.0,60.0,True,23.0,8.0,15.0,1,56,0,reinforcement learning; post-training; language models; DeepSeek-R1-Zero; Swarm sAmpling Policy Optimization; SAPO; decentralized networks; heterogenous compute nodes; policy models; rollouts; cumulative reward gains
2509.08755,AgentGym-RL: Training LLM Agents for Long-Horizon Decision Making through Multi-Turn Reinforcement Learning,Agents,2025-09,2025,56,54.0,6.0,8.968462549277266,0.8952750352609309,0.8831100141043724,neutral,108.0,11.0,True,59.0,46.0,23.0,1,2,0,reinforcement learning; RL; modular architecture; decoupled architecture; exploration-exploitation balance; ScalingInter-RL; LLM agents; multi-turn decision-making; diverse environments; commercial models
2509.08825,Large Language Model Hacking: Quantifying the Hidden Risks of Using LLMs for Text Annotation,LLM-core,2025-09,2025,3,33.0,2.0,8.968462549277266,0.10102256699576868,0.917401269393512,underrated,32.0,9.0,True,14.0,14.0,7.0,0,3,0,large language models; LLMs; data annotation; text analysis; model selection; prompting strategy; temperature settings; systematic biases; random errors; Type I errors; Type II errors; Type S errors; Type M errors; LLM hacking; statistical conclusions; effect sizes; human annotations; regression estimator correction
2509.08826,RewardDance: Reward Scaling in Visual Generation,Multimodal,2025-09,2025,73,49.0,3.0,8.968462549277266,0.9429654442877292,0.8822284908321579,neutral,7.0,1.0,True,9.0,9.0,12.0,0,2,0,CLIP-based RMs; Bradley-Terry losses; Vision-Language Models (VLMs); RLHF optimization; Reward Hacking; RewardDance; generative reward paradigm; model scaling; context scaling; task-specific instructions; reference examples; chain-of-thought (CoT) reasoning; text-to-image; text-to-video; image-to-video generation; mode collapse
2509.08827,A Survey of Reinforcement Learning for Large Reasoning Models,Reasoning/RL,2025-09,2025,193,143.0,4.0,8.968462549277266,0.993564880112835,0.9755818053596615,neutral,35.0,4.0,True,38.0,9.0,39.0,1,5,0,Reinforcement Learning; Large Language Models; LRMs; DeepSeek-R1; Artificial SuperIntelligence
2509.09114,Modality Alignment with Multi-scale Bilateral Attention for Multimodal Recommendation,Multimodal,2025-09,2025,2,2.0,0.0,8.935611038107753,0.019305359661495065,0.15148977433004232,neutral,8.0,2.0,True,3.0,3.0,3.0,1,2,0,multimodal recommendation systems; e-commerce; content platforms; historical behaviors; multimodal features; visual; textual; static fusion strategies; graph-based local interaction modeling; fine-grained cross-modal associations; global distribution-level consistency; representational bias; MambaRec; Dilated Refinement Attention Module; DREAM; multi-scale dilated convolutions; channel-wise attention; spatial attention; hierarchical relationships; context-aware associations; cross-modal semantic modeling; Maximum Mean Discrepancy; contrastive loss functions; global modality alignment; semantic consistency; mode-specific deviations; robustness; dimensionality reduction; scalability; high-dimensional multimodal features; fusion quality; generalization; efficiency
2509.09118,Gradient-Attention Guided Dual-Masking Synergetic Framework for Robust Text-based Person Retrieval,Multimodal,2025-09,2025,8,5.0,0.0,8.935611038107753,0.2433885754583921,0.32210860366713684,neutral,1.0,0.0,True,14.0,1.0,6.0,1,2,0,Contrastive Language-Image Pre-training; CLIP; person representation learning; global contrastive learning; local features; fine-grained matching; noise-resistant data construction; MLLMs; WebPerson; GA-DMS; Gradient-Attention Guided Dual-Masking Synergetic; cross-modal alignment; gradient-attention similarity score; masked token prediction; fine-grained semantic representation learning
2509.09174,EchoX: Towards Mitigating Acoustic-Semantic Gap via Echo Training for Speech-to-Speech LLMs,Speech/Audio,2025-09,2025,62,3.0,0.0,8.935611038107753,0.9627115655853314,0.4112306064880113,neutral,6.0,1.0,True,5.0,5.0,7.0,1,3,0,speech-to-speech large language models; SLLMs; text-based large language models; LLMs; acoustic-semantic gap; semantic representations; speech training targets; acoustic learning; semantic learning; knowledge-based question-answering benchmarks
2509.09254,Towards Better Dental AI: A Multimodal Benchmark and Instruction Dataset for Panoramic X-ray Analysis,Multimodal,2025-09,2025,6,12.0,0.0,8.935611038107753,0.15589739069111425,0.5643511988716502,neutral,4.0,1.0,True,12.0,4.0,10.0,1,2,0,large vision-language models; LVLMs; panoramic X-rays; multimodal instruction dataset; attribute extraction; report generation; visual question answering; image-grounded dialogue; MMOral-Bench; supervised fine-tuning; SFT; Qwen2.5-VL-7B; intelligent dentistry
2509.09265,Harnessing Uncertainty: Entropy-Modulated Policy Gradients for Long-Horizon LLM Agents,Reasoning/RL,2025-09,2025,47,31.0,3.0,8.935611038107753,0.877820874471086,0.8172602256699577,neutral,12.0,3.0,True,9.0,3.0,10.0,0,4,0,Large Language Models (LLMs); sparse rewards; dense reward signals; inverse reinforcement learning; Process Reward Models; policy gradients; entropy; Entropy-Modulated Policy Gradients (EMPG); WebShop; ALFWorld; Deep Search
2509.09286,Visual Programmability: A Guide for Code-as-Thought in Chart Understanding,Reasoning/RL,2025-09,2025,11,1.0,0.0,8.935611038107753,0.3782616361071932,0.09344146685472496,neutral,0.0,0.0,True,11.0,1.0,9.0,1,2,0,Code-as-Thought; Visual Programmability; direct visual reasoning; reinforcement learning; dual-reward system; numerical hallucination; chart-understanding benchmarks
2509.09307,Can Multimodal LLMs See Materials Clearly? A Multimodal Benchmark on Materials Characterization,Multimodal,2025-09,2025,6,7.0,0.0,8.935611038107753,0.15589739069111425,0.40699929478138225,neutral,7.0,1.0,True,13.0,5.0,8.0,1,2,0,multimodal large language models; MLLMs; benchmark; materials characterization image understanding; few-shot prompting; chain-of-thought prompting; autonomous scientific agents
2509.09313,Cross-Domain Evaluation of Transformer-Based Vulnerability Detection on Open & Industry Data,Code/Math,2025-09,2025,2,1.0,0.0,8.935611038107753,0.0547425952045134,0.21491537376586742,neutral,7.0,3.0,True,5.0,4.0,3.0,0,2,0,CodeBERT; vulnerability detection; cross-domain generalisation; class imbalance; Continuous Integration-Continuous Deployment; CI/CD; recommender system; code review
2509.09332,OmniEVA: Embodied Versatile Planner via Task-Adaptive 3D-Grounded and Embodiment-aware Reasoning,Multimodal,2025-09,2025,3,3.0,1.0,8.935611038107753,0.044076163610719324,0.21160966149506347,neutral,19.0,4.0,True,13.0,6.0,13.0,0,2,0,multimodal large language models; embodied intelligence; multimodal understanding; reasoning; interaction; spatial decision-making; Geometric Adaptability Gap; Embodiment Constraint Gap; Task-Adaptive 3D Grounding; gated router; 3D fusion; context-aware 3D grounding; Embodiment-Aware Reasoning; goal-directed; executable; embodied benchmarks; primitive tasks; composite tasks
2509.09372,VLA-Adapter: An Effective Paradigm for Tiny-Scale Vision-Language-Action Model,Multimodal,2025-09,2025,256,101.0,10.0,8.935611038107753,0.9969146685472496,0.9571579689703809,neutral,23.0,5.0,True,22.0,15.0,16.0,1,7,0,VLA models; Vision-Language Model (VLM); robotic data; VL conditions; Policy module; Bridge Attention; parameter backbone; simulated benchmarks; real-world benchmarks; inference speed; consumer-grade GPU
2509.09524,DeMeVa at LeWiDi-2025: Modeling Perspectives with In-Context Learning and Label Distribution Learning,LLM-core,2025-09,2025,4,0.0,0.0,8.935611038107753,0.15356135401974613,0.08048307475317348,neutral,1.0,0.0,True,1.0,0.0,5.0,0,2,0,in-context learning; ICL; label distribution learning; LDL; large language models; example sampling strategies; fine-tuning methods; RoBERTa; perspectivist annotations; soft labels
2509.09594,ObjectReact: Learning Object-Relative Control for Visual Navigation,Agents,2025-09,2025,4,4.0,1.0,8.935611038107753,0.06770098730606489,0.24435825105782794,neutral,10.0,2.0,True,29.0,2.0,8.0,1,1,0,topological map; image-relative; object-relative; control prediction; scene graph; WayObject Costmap; ObjectReact; spatial understanding; sim-only policy; real-world indoor environments
2509.09595,Kling-Avatar: Grounding Multimodal Instructions for Cascaded Long-Duration Avatar Animation Synthesis,Multimodal,2025-09,2025,48,20.0,3.0,8.935611038107753,0.8785260930888575,0.7063645980253879,neutral,1.0,1.0,True,12.0,2.0,14.0,0,3,0,multimodal large language model; blueprint video; high-level semantics; character motion; emotions; blueprint keyframes; first-last frame strategy; global-to-local framework; parallel architecture; lip synchronization accuracy; emotion and dynamic expressiveness; instruction controllability; identity preservation; cross-domain generalization
2509.09614,LoCoBench: A Benchmark for Long-Context Large Language Models in Complex Software Engineering,Benchmark/Eval,2025-09,2025,7,8.0,1.0,8.935611038107753,0.3383286318758815,0.6318758815232722,neutral,29.0,2.0,True,31.0,16.0,17.0,1,2,0,long-context language models; LoCoBench; code evaluation benchmarks; long-context capabilities; codebases; cross-file refactoring; multi-session development; bug investigation; feature implementation; code comprehension; integration testing; security analysis; LoCoBench Score (LCBS)
2509.09658,Measuring Epistemic Humility in Multimodal Large Language Models,Multimodal,2025-09,2025,7,2.0,0.0,8.935611038107753,0.19984132581100142,0.15148977433004232,neutral,7.0,2.0,True,7.0,6.0,4.0,1,3,0,multimodal large language models; hallucinations; visual question answering; epistemic humility; panoptic scene graph dataset; fine-grained scene graph annotations; multiple-choice questions; false-option rejection
